S_no_vax_0,S_no_vax_1,S_no_vax_2,S_no_vax_3,S_vax_0,S_vax_1,S_vax_2,S_vax_3,E_wild_0,E_wild_1,E_wild_2,E_wild_3,E_VOC_0,E_VOC_1,E_VOC_2,E_VOC_3,E_wild_vax_0,E_wild_vax_1,E_wild_vax_2,E_wild_vax_3,E_VOC_vax_0,E_VOC_vax_1,E_VOC_vax_2,E_VOC_vax_3,I_p_wild_0,I_p_wild_1,I_p_wild_2,I_p_wild_3,I_p_VOC_0,I_p_VOC_1,I_p_VOC_2,I_p_VOC_3,I_p_wild_vax_0,I_p_wild_vax_1,I_p_wild_vax_2,I_p_wild_vax_3,I_p_VOC_vax_0,I_p_VOC_vax_1,I_p_VOC_vax_2,I_p_VOC_vax_3,I_as_wild_0,I_as_wild_1,I_as_wild_2,I_as_wild_3,I_as_VOC_0,I_as_VOC_1,I_as_VOC_2,I_as_VOC_3,I_as_wild_vax_0,I_as_wild_vax_1,I_as_wild_vax_2,I_as_wild_vax_3,I_as_VOC_vax_0,I_as_VOC_vax_1,I_as_VOC_vax_2,I_as_VOC_vax_3,I_ps_wild_0,I_ps_wild_1,I_ps_wild_2,I_ps_wild_3,I_ps_VOC_0,I_ps_VOC_1,I_ps_VOC_2,I_ps_VOC_3,I_ps_wild_vax_0,I_ps_wild_vax_1,I_ps_wild_vax_2,I_ps_wild_vax_3,I_ps_VOC_vax_0,I_ps_VOC_vax_1,I_ps_VOC_vax_2,I_ps_VOC_vax_3,I_ms_wild_0,I_ms_wild_1,I_ms_wild_2,I_ms_wild_3,I_ms_VOC_0,I_ms_VOC_1,I_ms_VOC_2,I_ms_VOC_3,I_ms_wild_vax_0,I_ms_wild_vax_1,I_ms_wild_vax_2,I_ms_wild_vax_3,I_ms_VOC_vax_0,I_ms_VOC_vax_1,I_ms_VOC_vax_2,I_ms_VOC_vax_3,I_ss_wild_0,I_ss_wild_1,I_ss_wild_2,I_ss_wild_3,I_ss_VOC_0,I_ss_VOC_1,I_ss_VOC_2,I_ss_VOC_3,I_ss_wild_vax_0,I_ss_wild_vax_1,I_ss_wild_vax_2,I_ss_wild_vax_3,I_ss_VOC_vax_0,I_ss_VOC_vax_1,I_ss_VOC_vax_2,I_ss_VOC_vax_3,H_wild_0,H_wild_1,H_wild_2,H_wild_3,H_VOC_0,H_VOC_1,H_VOC_2,H_VOC_3,H_wild_vax_0,H_wild_vax_1,H_wild_vax_2,H_wild_vax_3,H_VOC_vax_0,H_VOC_vax_1,H_VOC_vax_2,H_VOC_vax_3,R_wild_0,R_wild_1,R_wild_2,R_wild_3,R_VOC_0,R_VOC_1,R_VOC_2,R_VOC_3,R_wild_vax_0,R_wild_vax_1,R_wild_vax_2,R_wild_vax_3,R_VOC_vax_0,R_VOC_vax_1,R_VOC_vax_2,R_VOC_vax_3
1385686.0,1248594.0,5061515,1659645,0.0,0.0,0.0,0.0,1081,1986,8584,1126,896,1917,8546,1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481,816,3581,458,387,750,3141,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299,582,2504,323,189,394,1775,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495,847,715,95,337,691,515,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2983,280,0.0,0.0,1965,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,132,0.0,0.0,117,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,155,0.0,0.0,125,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196754,286809,2123766,221638,3395,6614,29949,4008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361816.0,1237704.0,5099385,1638621,0.0,0.0,0.0,0.0,1081,1998,9382,1052,939,1558,8054,1073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452,875,4345,525,345,699,3259,379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299,598,2767,339,226,415,1964,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489,926,821,84,284,577,477,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3116,251,0.0,0.0,1747,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,125,0.0,0.0,121,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,134,0.0,0.0,123,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220631,298234,2081462,243072,3438,6416,32746,3652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379454.0,1219887.0,5055606,1652437,0.0,0.0,0.0,0.0,1001,2016,8694,1118,858,1767,7767,917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,872,3505,459,411,738,2593,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275,559,2541,318,191,366,1806,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528,814,818,113,339,698,577,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3133,279,0.0,0.0,2101,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,140,0.0,0.0,141,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,123,0.0,0.0,98,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202757,315588,2128424,229332,3702,6695,31944,3698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372780.0,1247690.0,4999320,1661413,0.0,0.0,0.0,0.0,932,1820,8930,1215,908,1601,8950,1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469,855,3765,525,374,734,3145,417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306,590,2650,270,202,398,1742,218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475,922,652,83,316,642,551,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3330,229,0.0,0.0,2118,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,124,0.0,0.0,135,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,128,0.0,0.0,125,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209973,287822,2185276,220414,3265,6926,29082,3487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1375045.0,1239543.0,5154818,1636721,0.0,0.0,0.0,0.0,1064,1997,9330,1130,938,1626,8367,848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448,828,3551,530,432,747,3059,385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297,593,2643,330,226,409,1794,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481,903,829,111,362,675,531,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2619,258,0.0,0.0,2009,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,117,0.0,0.0,135,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,149,0.0,0.0,145,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207519,296106,2030812,245753,3188,6573,29100,2984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387312.0,1220357.0,5109107,1641397,0.0,0.0,0.0,0.0,1006,1998,8764,1149,833,2053,7121,1067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396,829,4077,481,376,793,3053,364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285,540,2937,352,202,419,1812,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,863,770,104,304,654,509,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2582,236,0.0,0.0,1725,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,113,0.0,0.0,117,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,152,0.0,0.0,105,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195343,315294,2078959,240446,3472,6200,28107,3490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362545.0,1258154.0,4942509,1640065,0.0,0.0,0.0,0.0,1037,2057,8899,1114,777,1657,8815,977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450,847,4183,510,365,644,2934,367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282,599,2794,353,173,358,1965,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,890,837,96,342,598,540,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2920,297,0.0,0.0,2158,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,117,0.0,0.0,128,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151,146,0.0,0.0,111,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220059,276863,2238559,241827,3529,7333,32375,3452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390678.0,1236227.0,4953228,1641174,0.0,0.0,0.0,0.0,1077,1829,8890,1113,995,1886,7450,1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420,849,4013,521,392,716,3213,359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,594,2783,325,235,425,1851,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469,836,702,82,295,543,516,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2951,242,0.0,0.0,2091,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,105,0.0,0.0,158,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,128,0.0,0.0,118,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192283,299293,2229843,240724,2868,6802,31963,3486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389312.0,1197682.0,5016701,1671546,0.0,0.0,0.0,0.0,947,1916,8415,1117,917,1756,7778,884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457,855,4053,457,363,643,3146,398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277,620,2562,332,215,420,1483,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433,832,836,103,325,604,468,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2980,282,0.0,0.0,1892,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,131,0.0,0.0,153,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,142,0.0,0.0,117,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193093,338093,2169384,210446,3661,6579,29772,3479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368267.0,1250254.0,5045186,1661452,0.0,0.0,0.0,0.0,1153,2036,9574,1108,955,2016,8297,993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472,943,3409,479,360,774,2740,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348,609,2738,324,204,395,1467,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404,862,746,87,360,597,502,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3091,287,0.0,0.0,1920,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,134,0.0,0.0,134,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,136,0.0,0.0,115,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214229,284476,2141504,220559,3248,7038,28355,3397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370126.0,1243262.0,5147219,1646829,0.0,0.0,0.0,0.0,927,1933,8890,1116,820,1706,7408,1076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467,815,4037,459,373,767,2987,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,708,2606,341,257,392,1852,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428,820,832,111,318,571,557,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809,315,0.0,0.0,2073,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,128,0.0,0.0,124,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,131,0.0,0.0,146,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212328,292129,2038158,235393,3643,6897,30060,3084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379330.0,1224883.0,5190438,1656385,0.0,0.0,0.0,0.0,1004,1886,9163,1074,951,1807,7280,1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460,847,3689,532,357,654,3118,374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301,570,2573,308,209,389,1678,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404,934,671,106,306,603,540,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2824,287,0.0,0.0,2128,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,128,0.0,0.0,111,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,119,0.0,0.0,121,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203493,310911,1994333,225249,3185,6516,31103,3693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395258.0,1254408.0,5012008,1661699,0.0,0.0,0.0,0.0,1051,2165,9109,1051,951,1894,8135,915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403,921,4429,533,340,677,3139,471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310,598,2714,329,192,360,1559,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431,954,810,85,316,659,536,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967,226,0.0,0.0,2109,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,136,0.0,0.0,148,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,125,0.0,0.0,102,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187346,280660,2170405,220129,3402,6704,31586,3616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362525.0,1304136.0,5104425,1646424,0.0,0.0,0.0,0.0,990,1838,8827,1145,942,1847,7278,938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435,836,3884,511,433,616,3131,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303,594,2567,328,200,402,1831,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442,802,765,89,333,567,543,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2869,269,0.0,0.0,1715,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,111,0.0,0.0,138,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,141,0.0,0.0,121,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219771,231349,2082837,235333,3626,7013,28845,3618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367701.0,1265707.0,4958020,1638930,0.0,0.0,0.0,0.0,1154,1829,9000,1108,898,1741,7834,888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483,871,4091,466,371,689,3272,370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273,601,2284,360,233,458,1568,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422,940,844,88,348,643,594,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3094,275,0.0,0.0,1991,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,124,0.0,0.0,124,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,149,0.0,0.0,124,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215184,270688,2228077,242870,2933,5833,28871,3678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405374.0,1253242.0,5211856,1647317,0.0,0.0,0.0,0.0,1151,2054,8097,1073,975,1562,7720,1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440,892,3579,532,368,760,3279,437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348,634,2890,338,199,409,2032,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433,908,744,81,285,612,498,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3020,262,0.0,0.0,2140,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,136,0.0,0.0,107,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,136,0.0,0.0,116,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176988,281759,1973318,234736,3439,7168,30335,3237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376970.0,1216870.0,4937135,1660929,0.0,0.0,0.0,0.0,1026,2093,8695,1006,963,1727,8661,1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438,750,3810,476,350,704,3028,375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294,578,2736,316,198,412,1750,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,871,825,95,247,618,511,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3380,264,0.0,0.0,2124,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,123,0.0,0.0,118,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,144,0.0,0.0,111,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205598,319197,2249058,220962,3475,6180,27788,3627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374909.0,1225885.0,5046393,1655872,0.0,0.0,0.0,0.0,958,2070,7413,1119,987,2020,7656,944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406,921,4345,525,359,796,3176,391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295,561,2485,332,190,358,1667,187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453,863,785,93,375,614,527,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3203,307,0.0,0.0,1896,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,140,0.0,0.0,132,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146,123,0.0,0.0,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207710,308927,2140169,226038,3358,6985,29738,3420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366529.0,1265702.0,5265967,1669462,0.0,0.0,0.0,0.0,870,1788,9505,1166,971,1897,7779,1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422,849,3944,442,320,692,3255,362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,555,2545,310,186,395,1741,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490,932,788,99,313,537,527,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2998,248,0.0,0.0,2136,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,132,0.0,0.0,160,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,122,0.0,0.0,134,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216355,270039,1916005,211885,3263,6614,32297,4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366020.0,1238663.0,5137290,1644834,0.0,0.0,0.0,0.0,1028,2161,7488,1188,921,1689,7848,1069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424,799,4164,476,401,722,2900,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306,563,2704,330,209,417,1717,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413,1015,807,63,296,691,569,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3088,303,0.0,0.0,1726,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,106,0.0,0.0,121,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,120,0.0,0.0,119,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216831,296203,2046458,236665,3151,7077,32782,3744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376404.0,1243838.0,5007192,1637110,0.0,0.0,0.0,0.0,1110,1916,7777,984,861,1917,8238,984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476,713,3904,433,369,585,3070,376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275,482,2502,341,220,432,1903,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470,793,736,100,300,667,594,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3219,262,0.0,0.0,1878,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,101,0.0,0.0,154,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,136,0.0,0.0,125,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206239,292151,2178167,244645,3276,6506,30318,3943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364421.0,1178159.0,5042943,1658109,0.0,0.0,0.0,0.0,1080,1782,9204,1165,930,1819,8722,891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509,868,3805,496,381,702,2598,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284,609,2655,338,190,402,1838,214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501,826,814,107,276,689,594,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2956,281,0.0,0.0,1829,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,126,0.0,0.0,144,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,134,0.0,0.0,100,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217699,357238,2141667,223628,3729,6906,29883,3641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396200.0,1262206.0,5147783,1642419,0.0,0.0,0.0,0.0,1038,2062,8290,1182,911,1822,8292,977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,917,3724,449,350,670,2805,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243,624,2781,324,213,428,1785,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451,760,798,98,294,565,565,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3172,230,0.0,0.0,2148,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,119,0.0,0.0,120,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,177,0.0,0.0,97,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186315,273181,2039116,239426,3501,6765,28281,3466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359182.0,1208820.0,5019090,1650089,0.0,0.0,0.0,0.0,1085,2215,8362,1225,799,1570,8581,954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423,855,3805,528,384,623,3237,417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,627,2747,273,183,349,1812,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470,923,794,99,280,470,555,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3172,267,0.0,0.0,2167,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,140,0.0,0.0,157,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,109,0.0,0.0,121,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223548,326788,2167733,231477,3356,6760,27400,3758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385843.0,1216236.0,5053785,1653524,0.0,0.0,0.0,0.0,1135,1868,9075,999,908,1776,7564,1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473,720,3574,454,377,645,3112,397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285,546,2196,370,183,339,1749,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465,933,807,86,323,619,608,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3316,283,0.0,0.0,2135,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,109,0.0,0.0,127,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,127,0.0,0.0,121,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196454,319546,2130076,228044,3554,6772,31488,3922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1382939.0,1229125.0,5173062,1653445,0.0,0.0,0.0,0.0,1048,2092,9202,1055,989,1676,8256,907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474,810,4295,464,365,585,2728,371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323,612,2525,351,206,349,1575,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485,882,783,93,330,645,566,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2812,249,0.0,0.0,2028,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,126,0.0,0.0,119,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,150,0.0,0.0,129,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199831,306816,2015133,228591,3010,6408,26544,3486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384663.0,1228003.0,5076250,1643106,0.0,0.0,0.0,0.0,990,1879,8231,1102,967,1819,7902,993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420,842,3869,487,331,720,2931,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296,602,2711,342,205,397,1853,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482,828,865,78,308,565,563,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3037,293,0.0,0.0,2009,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,126,0.0,0.0,156,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,150,0.0,0.0,151,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197786,307781,2108057,238442,3552,6564,31166,3900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
